Codigo_Planta,Nombre_Planta_SIMEM,CodigoAreaOperativa,Area_Operativa,CodigoSubAreaOperativa,Subarea_Operativa,TipoGeneracion,TipoDespachoRecurso,CodigoSICAgente,Fecha,FechaPublicacion,Fuente,Nombre_Recurso_UPME,Departamento,Codigo_Municipio,Municipio,Region_Geografica,Longitud,Latitud,Capacidad_Efectiva_MW,Tipo_Generacion_UPME,Combustible_UPME,Tipo_Despacho_UPME,Clasificacion_UPME,Estado_Recurso_UPME,Agente_Representante_UPME,Fecha_Operacion_UPME,Anio_FPO_UPME,Fecha_Actualizacion_UPME,Factor_Conversion,Es_Menor,Id_UPME,En_SIMEM,En_UPME,Fuente_Cobertura
2YQO,,,,,,,,,,,,AUTOG FERTICOL,SANTANDER,68081.0,BARRANCABERMEJA,Oriente,-73.78214388864318,7.054058477215098,17.0,TERMICA,GAS,ND,AUTOGENERADOR,INACTIVO,CEMEX ENERGY S.A.S E.S.P.,2020-02-27,2020.0,2026-08-03,1.0,NO,493.0,False,True,Solo UPME
2YWY,AUTOG TURGAS,Are0128,Area Suroccidental,Are0022,SubArea CQR,Termica,No Despachado Centralmente,TRPG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AUTOG TURGAS,TOLIMA,73443.0,SAN SEBASTIÁN DE MARIQUITA,Centro,-74.90668376099688,5.235322286717191,3.5,TERMICA,GAS,ND,AUTOGENERADOR,OPERACIÓN,TERMOPIEDRAS S.A. E.S.P.,2020-02-07,2020.0,2026-08-03,1.0,NO,555.0,True,True,SIMEM + UPME
2Z66,AGPE SFV MCDONALDS SOLEDAD,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
2ZCF,SAN ANDRES DE CUERQUIA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,EPSG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5647.0,SAN ANDRÉS DE CUERQUÍA,Antioquia,-75.66518532397836,6.914558196434982,19.9,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2020-06-10,2020.0,2026-08-03,4.58,SI,62.0,True,True,SIMEM + UPME
2ZHY,,,,,,,,,,,,AUTOG CELSIA SOLAR ESPINAL,TOLIMA,73268.0,ESPINAL,Centro,-74.89353010225126,4.166478063861027,9.0,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2020-05-03,2020.0,2026-08-03,0.0,NO,560.0,False,True,Solo UPME
2ZJT,AGPE HOTEL HACIENDA CASONA DEL SALITRE,Are0012,Area Nordeste,Are0130,SubArea Boyaca-Casanare,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
2ZM3,AGPE DIEGO MONTESDEOCA ASSEFF,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
2ZMH,AGPE DEVIMED MARINILLA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
2ZMJ,AGPE DEVIMED ENVIGADO,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
2ZML,AGPE DEVIMED BELLO,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
2ZP9,,,,,,,,,,,,TRINA-VATIA BSLI,META,50568.0,PUERTO GAITÁN,Oriente,-71.63159652560698,4.004998742624762,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,ISAGEN S.A. E.S.P.,2020-08-11,2020.0,2026-08-03,0.0,SI,422.0,False,True,Solo UPME
2ZS3,AGPE HERNAN DARIO EUSSE,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
2ZXL,AGPE JUAN CARLOS CALDERON GARCIA,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
2ZXN,AGPE DEVIMED COPACABANACASETA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3A44,,,,,,,,,,,,PLANTA SOLAR BAYUNCA I,BOLÍVAR,13001.0,CARTAGENA DE INDIAS,Caribe,-75.45921916563543,10.46297167339698,3.0,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,UNERGY ENERGY DIGITAL S.A.S E.S.P,2020-09-27,2020.0,2026-08-03,0.0,SI,159.0,False,True,Solo UPME
3A45,AGPE  BOSQUES RIVERA II,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3A47,AGPE EDIFICIO CHICO 103-PH,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3A4R,AGPE CALZATODO ACOPI YUMBO,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,EPSC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3A7F,AGPE LICEO NUEVA GENERACIÓN,Are0012,Area Nordeste,Are0131,SubArea Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3AB6,AGPE MADOCO SIGLO XXI,Are0012,Area Nordeste,Are0131,SubArea Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3AB8,AGPE VENTANAR I,Are0012,Area Nordeste,Are0131,SubArea Santander,Solar,No Despachado Centralmente,RTQC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3ACC,,,,,,,,,,,,CELSIA SOLAR CARMELO,VALLE DEL CAUCA,76130.0,CANDELARIA,Pacífico,-76.3831796990501,3.382093001984256,9.0,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2020-12-03,2020.0,2026-08-03,0.0,SI,608.0,False,True,Solo UPME
3ADA,AUTOG PTAR BELLO,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Termica,No Despachado Centralmente,EPMG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AUTOG PTAR BELLO,ANTIOQUIA,5088.0,BELLO,Antioquia,-75.58977499936405,6.358885308060002,5.0,TERMICA,BIOGAS,ND,AUTOGENERADOR,OPERACIÓN,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2020-11-29,2020.0,2026-08-03,0.0,SI,10.0,True,True,SIMEM + UPME
3AFQ,POCUNE,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,RTAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,POCUNE,ANTIOQUIA,5604.0,REMEDIOS,Antioquia,-74.55690753921293,6.998128639519031,1.0,HIDRAULICA,AGUA,ND,GEN. DISTRIBUIDA,OPERACIÓN,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,2020-12-30,2020.0,2026-08-03,1.018,SI,54.0,True,True,SIMEM + UPME
3AL4,AGPE PLASTICOS MINIPET,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3AL8,,,,,,,,,,,,INGENIO MARIA LUISA,VALLE DEL CAUCA,76275.0,FLORIDA,Pacífico,-76.16478583336004,3.304107625824285,1.8,COGENERADOR,BAGAZO,ND,COGENERADOR,INACTIVO,DEPI ENERGY S.A.S. E.S.P.,2021-01-30,2021.0,2026-08-03,0.0,NO,584.0,False,True,Solo UPME
3ANH,AGPE PAPEL CARD,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3AOY,AGPE FODUN,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3AQP,CAUYA,Are0128,Area Suroccidental,Are0022,SubArea CQR,Hidraulica,No Despachado Centralmente,SFEG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,CAUYA,CALDAS,17042.0,ANSERMA,Eje Cafetero,-75.75289136789597,5.200293549304637,1.51,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,2022-04-24,2022.0,2026-08-03,0.75,SI,199.0,True,True,SIMEM + UPME
3AR2,AGPE I.A. INGENIERIA EN ALIMENTOS,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3AXV,AGPE INGENIO DE OCCIDENTE,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Termica,No Despachado Centralmente,EMEG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3B4G,AGPE CLODEL,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3B4L,,,,,,,,,,,,GRANJA SOLAR BELMONTE,RISARALDA,66001.0,PEREIRA,Eje Cafetero,-75.79580494960125,4.803591185489485,4.99,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,2021-03-23,2021.0,2026-08-03,0.0,SI,475.0,False,True,Solo UPME
3BZB,,,,,,,,,,,,CELSIA SOLAR LA PAILA,VALLE DEL CAUCA,76895.0,ZARZAL,Pacífico,-76.050658129641,4.353596536214248,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2021-07-29,2021.0,2026-08-03,0.0,SI,634.0,False,True,Solo UPME
3C37,AGPE CASA TADEO ZIRENE,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C39,AGPE JAIME AMIN,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C3B,AGPE ANDRES GOMEZ,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C3D,AGPE CARLOS ENRIQUE VELEZ,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C3X,AUTOG INGENIO MARIA LUISA 1,Are0128,Area Suroccidental,Are0032,SubArea Valle,Termica,No Despachado Centralmente,DEPG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AUTOG INGENIO MARIA LUISA 1,VALLE DEL CAUCA,76275.0,FLORIDA,Pacífico,-76.16478583336004,3.304107625824285,1.8,TERMICA,BAGAZO,ND,AUTOGENERADOR,OPERACIÓN,DEPI ENERGY S.A.S. E.S.P.,2021-08-13,2021.0,2026-08-03,0.0,SI,585.0,True,True,SIMEM + UPME
3C3Z,,,,,,,,,,,,LA SIERPE,SUCRE,70429.0,MAJAGUAL,Caribe,-74.71039689504163,8.546108872221613,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,2021-09-15,2021.0,2026-08-03,0.0,SI,505.0,False,True,Solo UPME
3C4J,AGPE CC PREMIUM PLAZA PH 70973,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C4L,AGPE CC PREMIUM PLAZA PH 70970,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C4N,AGPE CC PREMIUM PLAZA PH 64929,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C4P,AGPE CC PREMIUM PLAZA PH 70972,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C4R,AGPE CC PREMIUM PLAZA PH 70971,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C4T,AGPE AGROMONTE CASA DE PEDRO,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3C4V,AUTOG TERMOTAME,Are0012,Area Nordeste,Are0129,SubArea Arauca,Termica,No Despachado Centralmente,GSAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AUTOG TERMOTAME,ARAUCA,81794.0,TAME,Oriente,-71.79177012757432,6.390704511440092,5.0,TERMICA,GAS,ND,AUTOGENERADOR,OPERACIÓN,GENERSA S.A.S. E.S.P.,2021-09-01,2021.0,2026-08-03,0.0,SI,89.0,True,True,SIMEM + UPME
3CC3,AGPE CASA RICHARD - MALIBU,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CCW,AGPE FIRPLAK,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CDX,AGPE AVICOLA EL MANATIAL,Are0012,Area Nordeste,Are0130,SubArea Boyaca-Casanare,Solar,No Despachado Centralmente,QIEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CG9,LA CHORRERA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,HEMG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,LA CHORRERA,ANTIOQUIA,5647.0,SAN ANDRÉS DE CUERQUÍA,Antioquia,-75.66518532397836,6.914558196434982,15.0,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,2022-05-30,2022.0,2026-08-03,10.0,SI,61.0,True,True,SIMEM + UPME
3CGB,AGPE MADOCO SIGLO XXI SEDE II,Are0012,Area Nordeste,Are0131,SubArea Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CKF,AGPE COLUMBUS SCHOOL,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,EPSC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CKQ,AGPE LA VALLENATA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,TPLC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CL1,AGPE 125 GT CARRERA,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,EXEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CN1,AGPE JUAN CARLOS DIAZ,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CPK,AGPE OLIMPICA PIVIJAY,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CSF,AGPE SULFOQUIMICAS,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3CSH,,,,,,,,,,,,GY SOLAR AURORA,CÓRDOBA,23555.0,PLANETA RICA,Caribe,-75.68911038737392,8.181193052658834,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2022-07-24,2022.0,2026-08-03,0.0,SI,318.0,False,True,Solo UPME
3CUW,AGPE PEDRO LEMUS,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3D3O,AGPE CLINICA SANTA ANA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3D6C,AGPE LICORES DE CUNDINAMARCA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3D8B,AGPE INVERSIONES GLP,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3D8D,AGPE BIOEMPACK,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3D8F,AGPE NOVATRONICA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DBG,AGPE MANUFACTURAS VICO,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DBI,AGPE ALVARO HOYOS,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DDT,LATAM SOLAR LA LOMA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,Despachado Centralmente,ENDG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,LATAM SOLAR LA LOMA,CESAR,20250.0,EL PASO,Caribe,-73.7382619683179,9.683721170835586,150.0,SOLAR,RAD SOLAR,DC,NORMAL,OPERACIÓN,ENEL COLOMBIA SA ESP,2024-06-23,2024.0,2026-08-03,0.0,NO,277.0,True,True,SIMEM + UPME
3DGL,AGPE ERIKA MEJIA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DIH,AGPE UNIDROGAS,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DIJ,AGPE CASA VALENTINA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,QIEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DKZ,AGPE CDL LEONISA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DL2,AGPE SOL BEATRIZ ARANGO,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DM3,AGPE ELIANA GARZON,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DP6,AGPE GT RED SONORA LOS ANDE,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DP8,AGPE IE SALAZAR Y HERRERA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DPN,AGPE DORICOLOR,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,NEUC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DQA,AGPE AVOFRUIT,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,EEPC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DQC,AGPE CLUB CAMPESTRE,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,EEPC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DSO,,,,,,,,,,,,HELIOS I,META,50001.0,VILLAVICENCIO,Oriente,-73.49290681050789,4.09168284448416,16.0,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,2022-02-25,2022.0,2026-08-03,0.0,SI,432.0,False,True,Solo UPME
3DST,AGPE PCP,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,EEPC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
3DXJ,LAS VIOLETAS,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,PCYG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,LAS VIOLETAS,ANTIOQUIA,5670.0,SAN ROQUE,Antioquia,-74.94524773669791,6.466121322594473,0.945,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,P.CH EL COCUYO SAS ESP,2022-03-29,2022.0,2026-08-03,0.5559,SI,70.0,True,True,SIMEM + UPME
3E1W,AGPE RELIANZ GALAPA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,ENDC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
