Codigo_Planta,Nombre_Planta_SIMEM,CodigoAreaOperativa,Area_Operativa,CodigoSubAreaOperativa,Subarea_Operativa,TipoGeneracion,TipoDespachoRecurso,CodigoSICAgente,Fecha,FechaPublicacion,Fuente
5BPN,AGPE HOSPITAL SAN RAFAEL PASTO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3HZA,AGPE HOTEL CUELLAR,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3LM9,AGPE HOTEL V1501,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3R57,AGPE HV VILLARICA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ISGC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4T64,AGPE INCUBADORA DEL SUR,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3AXV,AGPE INGENIO DE OCCIDENTE,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Termica,No Despachado Centralmente,EMEG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3Q7B,AGPE JOSE JAIME ROSALES LA MERCED,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4SSD,AGPE KRK CAFFETO SAS 94 4 KWP.,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3IQ2,AGPE LA CALI PRINCIPAL,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3Q7F,AGPE LA MERCED BOTANA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3PZX,AGPE LACTEOS ANDINOS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5G27,AGPE LACTEOS DOS PALMAS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5IT5,AGPE LADRILLERA SANTALUCIA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3MAP,AGPE MEDINUCLEAR SAS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3NZL,AGPE MEJICO LTDA PUERTO TEJADA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3ITO,AGPE NUTRILACTEOS DEL SUR,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3GX5,AGPE ORGANIZACION LA MERCED,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4VY7,AGPE OVOPRODUCTOS DEL PACIFICO SAS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,EPSC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5E77,AGPE PALERMO IMAGEN SAS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5IJ8,AGPE PECU1,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3JHZ,AGPE PLATINUM INVESTMENTS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ASCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4WOI,AGPE PROACOR SAS GRANJA LA CHAMBA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5TQW,AGPE PRODISPEL,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,EMIC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4VZ1,AGPE PRODUCTORA DE ALIMENTOS NATURALES PANA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3HJ2,AGPE PUYO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5H1L,AGPE RCN RADIO ANTENA CAJUCAL,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4Y5P,AGPE SSFV METALSUR 1,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ENDC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4Y5R,AGPE SSFV METALSUR 2,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ENDC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5C9P,AGPE STO 547 PUERTO TEJADA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5C9V,AGPE SYGLA COLOMBIA LTDA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4VCO,AGPE VARCAR1,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3MS2,CELSIA SOLAR PUERTO TEJADA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,EPSG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
CCN1,COCONUCO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,EMEG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
PNC1,COGENERADOR PROENCA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Termica,No Despachado Centralmente,PECG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4YLK,DELTA I,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
QUI1,EL QUIMBO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,Despachado Centralmente,ENDG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
FLRD,FLORIDA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,CDIG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3QPE,GD BOCAS DEL PALO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,EPSC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5BPT,GD DELTA II,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5IKR,GD LYRA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
3NLE,GD NAOS I,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4T9M,GD NAOS II,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4WP2,GD NAOS III,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5IM7,GD ORBIS,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5BQA,GD POLARIS II,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5JQL,GD POLARIS III,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5SCX,GD VEGA I,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
5SCK,GD VEGA II,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,BIAG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
INC1,INCAUCA 1,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Termica,No Despachado Centralmente,NTCG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
MND1,MONDOMO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,CDIG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
PTC1,PATICO - LA CABRERA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,FERG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4YLM,POLARIS I,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,UNGG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
2U5P,PROENCA II 1,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Termica,No Despachado Centralmente,PECG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
RBB1,RIO BOBO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,CDNG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
RMYO,RIO MAYO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,CDNG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
LPLO,RIO PALO,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,CDIG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
SPY1,RIO SAPUYES,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,CDNG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
SJN1,SAJANDI,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,CDIG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
SLVJ,SALVAJINA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,Despachado Centralmente,EPSG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
SFC1,SAN FRANCISCO (PUTUMAYO),Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,SGMG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
SLV1,SILVIA,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Hidraulica,No Despachado Centralmente,CDIG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4Z9Q,SOLAR ARDOBELA I,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ECBG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
4Z9S,SOLAR ARDOBELA II,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,ECBG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9
