Codigo_Planta,Nombre_Recurso_UPME,Departamento,Codigo_Municipio,Municipio,Region_Geografica,Longitud,Latitud,Capacidad_Efectiva_MW,Tipo_Generacion_UPME,Combustible_UPME,Tipo_Despacho_UPME,Clasificacion_UPME,Estado_Recurso_UPME,Agente_Representante_UPME,Fecha_Operacion_UPME,Anio_FPO_UPME,Fecha_Actualizacion_UPME,Factor_Conversion,Es_Menor,Id_UPME
5BQA,GD POLARIS II,CAUCA,19450,MERCADERES,Pacífico,-77.18061737754445,1.7938202194624484,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-09-20,2025,2026-08-03,0.0,SI,246
5DW3,GD YURBAQUA,BOLÍVAR,13836,TURBACO,Caribe,-75.37971906688942,10.35293580292551,0.9,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-12-21,2025,2026-08-03,0.0,SI,173
5DW8,GD SEMILLA DE GUACAMAYAL II,MAGDALENA,47980,ZONA BANANERA,Caribe,-74.17798194509768,10.796331405554511,0.96,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2025-10-11,2025,2026-08-03,0.0,SI,404
5DWA,CELSIA SOLAR ESCOBAL IV,TOLIMA,73001,IBAGUÉ,Centro,-75.2526057216586,4.451927493294694,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2025-12-24,2025,2026-08-03,0.0,SI,579
5E3F,MINIGRANJA VALENCIA ORIENTE II,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-02-23,2026,2026-08-03,0.0,SI,289
5E3J,MINIGRANJA EL COPEY OCCIDENTE,CESAR,20238,EL COPEY,Caribe,-73.91284691348685,10.199930964845986,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,PRUEBAS,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-01-24,2026,2026-08-03,0.0,SI,260
5E3N,CELSIA SOLAR ESCOBAL V,TOLIMA,73001,IBAGUÉ,Centro,-75.2526057216586,4.451927493294694,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2025-12-24,2025,2026-08-03,0.0,SI,580
5E69,TERMOSARAVENA 1,ARAUCA,81736,SARAVENA,Oriente,-71.85071352405885,6.906943255370339,4.9,TERMICA,GAS,ND,AUTOGENERADOR,PRUEBAS,GENERSA S.A.S. E.S.P.,2025-10-17,2025,2026-08-03,10.765,SI,87
5E6T,SOL Y CIELO VII,CÓRDOBA,23807,TIERRALTA,Caribe,-76.16860433354293,7.813718028791414,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-01-01,2026,2026-08-03,0.0,SI,306
5EER,CELSIA SOLAR ESCOBAL III,TOLIMA,73001,IBAGUÉ,Centro,-75.2526057216586,4.451927493294694,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2026-03-02,2026,2026-08-03,0.0,SI,578
5EES,CELSIA SOLAR ESCOBAL II,TOLIMA,73001,IBAGUÉ,Centro,-75.2526057216586,4.451927493294694,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2026-02-08,2026,2026-08-03,0.0,SI,577
5F3P,GD WE202,LA GUAJIRA,44090,DIBULLA,Caribe,-73.43572377678287,11.090322650319312,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,CEE ENERGY SAS ESP,2025-11-08,2025,2026-08-03,0.0,SI,392
5F3Q,GD WE2021,LA GUAJIRA,44090,DIBULLA,Caribe,-73.43572377678287,11.090322650319312,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,CEE ENERGY SAS ESP,2025-11-08,2025,2026-08-03,0.0,SI,393
5F3X,GD CARACOL III,ATLÁNTICO,08758,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2025-11-10,2025,2026-08-03,0.0,SI,131
5F3Y,GD CARACOL II,ATLÁNTICO,08758,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2025-11-10,2025,2026-08-03,0.0,SI,130
5F3Z,GD CADILLO II,ATLÁNTICO,08758,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2025-11-10,2025,2026-08-03,0.0,SI,128
5F41,GD CARACOL I,ATLÁNTICO,08758,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2025-11-10,2025,2026-08-03,0.0,SI,129
5F42,GD LAS MERCEDES I,MAGDALENA,47030,ALGARROBO,Caribe,-74.10323028302027,10.253554744761601,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,2026-01-01,2026,2026-08-03,0.0,SI,410
5F43,ALMA II,ARAUCA,81001,ARAUCA,Oriente,-70.5089334082614,6.796317563248927,9.8,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,DEPI ENERGY S.A.S. E.S.P.,2025-12-22,2025,2026-08-03,0.0,SI,93
5F46,EL TAMARINDO I,BOLÍVAR,13430,MAGANGUÉ,Caribe,-74.82794219926623,9.244465025071884,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,EL TAMARINDO SOLAR S.A.S. E.S.P.,2026-01-23,2026,2026-08-03,0.0,SI,164
5F47,EL TAMARINDO II,BOLÍVAR,13430,MAGANGUÉ,Caribe,-74.82794219926623,9.244465025071884,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,EL TAMARINDO SOLAR S.A.S. E.S.P.,2026-01-23,2026,2026-08-03,0.0,SI,165
5F49,AUTOG CARVAJAL GINEBRA,VALLE DEL CAUCA,76306,GINEBRA,Pacífico,-76.19083210870257,3.7441031755635144,3.4,SOLAR,RAD SOLAR,ND,AUTOGENERADOR,PRUEBAS,ENEL COLOMBIA SA ESP,2025-11-14,2025,2026-08-03,0.0,SI,586
5F6V,GD ESPERANZA II,HUILA,41524,PALERMO,Centro,-75.44066806617866,2.9144915020147724,0.96,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,NEXTGY S.A.S. E.S.P.,2026-02-06,2026,2026-08-03,0.0,SI,381
5F6W,GD ESPERANZA I,HUILA,41615,RIVERA,Centro,-75.23542057217867,2.792812123984558,0.96,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,NEXTGY S.A.S. E.S.P.,2026-02-06,2026,2026-08-03,0.0,SI,378
5F6Z,GD LAS MERCEDES II,MAGDALENA,47030,ALGARROBO,Caribe,-74.10323028302027,10.253554744761601,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,2026-01-01,2026,2026-08-03,0.0,SI,411
5F71,PCH LA NOQUE,ANTIOQUIA,05042,SANTA FÉ DE ANTIOQUIA,Antioquia,-75.90427261197588,6.535703780959428,9.9,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,2026-07-26,2026,2026-08-03,1.747,SI,75
5F74,GD SAN PELAYO,CÓRDOBA,23686,SAN PELAYO,Caribe,-75.90958071859738,8.987794233464697,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-04-10,2026,2026-08-03,0.0,SI,304
5FPK,GD BIOSOLAR,NORTE DE SANTANDER,54673,SAN CAYETANO,Oriente,-72.6098482097734,7.847790343843861,0.5,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-03-19,2026,2026-08-03,0.0,SI,458
5FPL,GRANJA SOLAR LA GARITA,NORTE DE SANTANDER,54673,SAN CAYETANO,Oriente,-72.6098482097734,7.847790343843861,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-03-18,2026,2026-08-03,0.0,SI,455
5FPM,GD ASTROLUMEN LA GARITA,NORTE DE SANTANDER,54405,LOS PATIOS,Oriente,-72.53397090981127,7.6996597427152045,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-03-18,2026,2026-08-03,0.0,SI,449
5FPV,GD ERCO PALMAS,CESAR,20787,TAMALAMEQUE,Caribe,-73.76338373446022,8.902068994332152,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2025-11-24,2025,2026-08-03,0.0,SI,302
5G3O,CELSIA SOLAR ESCOBAL I,TOLIMA,73001,IBAGUÉ,Centro,-75.2526057216586,4.451927493294694,19.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,CELSIA COLOMBIA S.A. E.S.P.,2025-12-24,2025,2026-08-03,0.0,SI,576
5G3S,PARQUE SOLAR BUGAMBILES,ATLÁNTICO,08078,BARANOA,Caribe,-74.92219610114647,10.793290323863562,9.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,FOTOVOLTAICO EL YARUMO SAS ESP,2026-03-05,2026,2026-08-03,0.0,SI,112
5G3T,PARQUE SOLAR NISPEROS,ATLÁNTICO,08078,BARANOA,Caribe,-74.92219610114647,10.793290323863562,19.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,FOTOVOLTAICO EL YARUMO SAS ESP,2026-04-09,2026,2026-08-03,0.0,SI,111
5G3U,SOL DE ZAWADY,MAGDALENA,47980,ZONA BANANERA,Caribe,-74.17798194509768,10.796331405554511,9.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,GR POWER COLOMBIA S.A.S E.S.P.,2026-07-10,2026,2026-08-03,0.0,SI,403
5GF5,GD BLANCA ENERGY SOLAR 24,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.1,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,COENERGIA S.A.S. E.S.P.,2025-12-08,2025,2026-08-03,0.0,SI,300
5GF6,GD BLANCA ENERGY SOLAR 23,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.1,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,COENERGIA S.A.S. E.S.P.,2025-12-08,2025,2026-08-03,0.0,SI,299
5GFB,GD JARDINCITO,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2025-12-06,2025,2026-08-03,0.0,SI,298
5H1F,MINIGRANJA VALENCIA ORIENTE I,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-02-12,2026,2026-08-03,0.0,SI,288
5H1M,GD LA CACICA,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-05-22,2026,2026-08-03,0.0,SI,301
5H1N,GD LAS PILONERAS,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-05-22,2026,2026-08-03,0.0,SI,297
5H1O,GD YUAN SOLAR,META,50110,BARRANCA DE UPÍA,Oriente,-72.99548375678266,4.51907212683085,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2025-12-15,2025,2026-08-03,0.0,SI,417
5H1R,GD LA CATEDRAL,BOLÍVAR,13647,SAN ESTANISLAO,Caribe,-75.20523843863491,10.364677519552943,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-01-30,2026,2026-08-03,0.0,SI,168
5IKR,GD LYRA,CAUCA,19450,MERCADERES,Pacífico,-77.18061737754445,1.7938202194624484,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,BIA ENERGY S.A.S. E.S.P,2026-05-06,2026,2026-08-03,0.0,SI,248
5IKT,GD SEMILLAS MONTERIA I,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNCOLOMBIA GENERACIÓN S.A.S E.S.P,2026-01-11,2026,2026-08-03,0.0,SI,331
5IKU,GD SEMILLAS MONTERIA II,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNCOLOMBIA GENERACIÓN S.A.S E.S.P,2026-01-11,2026,2026-08-03,0.0,SI,332
5IM7,GD ORBIS,CAUCA,19450,MERCADERES,Pacífico,-77.18061737754445,1.7938202194624484,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,BIA ENERGY S.A.S. E.S.P,2026-05-06,2026,2026-08-03,0.0,SI,249
5IME,PARQUE SOLAR SABANA,CESAR,20178,CHIRIGUANÁ,Caribe,-73.54798201163547,9.426660756061144,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,2026-03-26,2026,2026-08-03,0.0,SI,268
5ISK,GD PALMERAS I,ATLÁNTICO,08758,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2026-01-05,2026,2026-08-03,0.0,SI,132
5ISL,GD PALMERAS III,ATLÁNTICO,08758,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2026-01-05,2026,2026-08-03,0.0,SI,134
5ISM,GD PALMERAS IV,ATLÁNTICO,08758,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2026-01-05,2026,2026-08-03,0.0,SI,135
5ISN,GD CSF ARENALES I,ANTIOQUIA,05101,CIUDAD BOLÍVAR,Antioquia,-76.0093780890909,5.840843569541615,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GENERADORA CANTAYÚS S.A.S E.S.P,2026-03-19,2026,2026-08-03,0.0,SI,18
5ISO,GD PALMERAS II,ATLÁNTICO,08758,SOLEDAD,Caribe,-74.77842616214787,10.90690738365588,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,OTACC GENERACION S.A.S. E.S.P.,2026-01-05,2026,2026-08-03,0.0,SI,133
5ISR,GD LA MACANA,QUINDIO,63001,ARMENIA,Eje Cafetero,-75.72489253188779,4.499513704450664,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNO S.A.S. ESP,2026-01-15,2026,2026-08-03,0.0,SI,467
5ISS,GD PARQUE SOLAR GRANADA II,META,50313,GRANADA,Oriente,-73.76109098208737,3.4410026873768618,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ELECTRIFICADORA DEL META S.A. E.S.P.,2026-01-04,2026,2026-08-03,0.0,SI,415
5ISX,PLANTA SOLAR SAN FRANCISCO,CALDAS,17524,PALESTINA,Eje Cafetero,-75.66177303311336,5.05034935370412,4.9,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2026-07-26,2026,2026-08-03,0.0,SI,200
5ISY,GD BLANCA ENERGY III,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,DUCK ENERGY S.A.S. ESP,2026-02-07,2026,2026-08-03,0.0,SI,284
5IT1,GD ALAMO SOLAR,ANTIOQUIA,05615,RIONEGRO,Antioquia,-75.41076171261174,6.150795092971707,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-01-29,2026,2026-08-03,0.0,SI,56
5IT2,GD SEMILLA DEL PASO IA,CESAR,20250,EL PASO,Caribe,-73.7382619683179,9.683721170835586,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-01-08,2026,2026-08-03,0.0,SI,271
5IT3,GD SEMILLA DEL PASO III,CESAR,20250,EL PASO,Caribe,-73.7382619683179,9.683721170835586,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-01-08,2026,2026-08-03,0.0,SI,272
5IVZ,GD CORALITO,SUCRE,70215,COROZAL,Caribe,-75.23880115686353,9.16060259796556,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNCOLOMBIA GENERACIÓN S.A.S E.S.P,2026-01-17,2026,2026-08-03,0.0,SI,513
5IW1,GD EMPERATRIZ I,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.96,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNCOLOMBIA GENERACIÓN S.A.S E.S.P,2026-02-18,2026,2026-08-03,0.0,SI,333
5J8H,GRANJA SOLAR ASTURIAS,CESAR,20250,EL PASO,Caribe,-73.7382619683179,9.683721170835586,9.9,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,GR POWER COLOMBIA S.A.S E.S.P.,2026-06-15,2026,2026-08-03,0.0,SI,269
5J8I,GD GOLONDRINA,SUCRE,70215,COROZAL,Caribe,-75.23880115686353,9.16060259796556,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNCOLOMBIA GENERACIÓN S.A.S E.S.P,2026-01-17,2026,2026-08-03,0.0,SI,514
5J8J,GD EMPERATRIZ II,CÓRDOBA,23001,MONTERÍA,Caribe,-75.95052937682705,8.584659059910113,0.96,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,SUNCOLOMBIA GENERACIÓN S.A.S E.S.P,2026-02-18,2026,2026-08-03,0.0,SI,334
5J8K,PARQUE SOLAR HATO GRANDE,CUNDINAMARCA,25183,CHOCONTÁ,Centro,-73.68067750463969,5.118446689682417,9.4,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2026-03-24,2026,2026-08-03,0.0,SI,353
5JDL,PARQUE SOLAR EL JARDIN,CESAR,20001,VALLEDUPAR,Caribe,-73.46096446435115,10.216456883774853,9.0,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2026-03-16,2026,2026-08-03,0.0,SI,283
5JG6,GD SOLYCIELO 9,CÓRDOBA,23189,CIÉNAGA DE ORO,Caribe,-75.60778143094583,8.841793847590948,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-02-19,2026,2026-08-03,0.0,SI,322
5JGE,GD ERCO LAS PIEDRAS II,SUCRE,70670,SAMPUÉS,Caribe,-75.36027027089045,9.165182859935902,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-01-30,2026,2026-08-03,0.0,SI,518
5JJA,GD CHIRIGUANA NORTE I,CESAR,20178,CHIRIGUANÁ,Caribe,-73.54798201163547,9.426660756061144,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,COX ENERGY COMERCIALIZADORA SAS ESP,2026-06-22,2026,2026-08-03,0.0,SI,267
5JJC,GD ERCO LAS PIEDRAS I,SUCRE,70670,SAMPUÉS,Caribe,-75.36027027089045,9.165182859935902,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-02-18,2026,2026-08-03,0.0,SI,517
5JQL,GD POLARIS III,CAUCA,19450,MERCADERES,Pacífico,-77.18061737754445,1.7938202194624484,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,BIA ENERGY S.A.S. E.S.P,2026-02-05,2026,2026-08-03,0.0,SI,245
5JRO,GD EDEQ SOLAR LA TEBAIDA,QUINDIO,63401,LA TEBAIDA,Eje Cafetero,-75.81916520366627,4.4268863344425196,0.12,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,2026-02-09,2026,2026-08-03,0.0,SI,466
5JRP,GD EDEQ SOLAR MONTENEGRO,QUINDIO,63470,MONTENEGRO,Eje Cafetero,-75.81808126568117,4.521886076704574,0.105,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,2026-02-09,2026,2026-08-03,0.0,SI,465
5K7H,GD PEGASUS SOLAR,SUCRE,70215,COROZAL,Caribe,-75.23880115686353,9.16060259796556,0.999,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2026-03-02,2026,2026-08-03,0.0,SI,511
5K7I,GD PARQUE SOLAR LA ESPERANZA,META,50313,GRANADA,Oriente,-73.76109098208737,3.4410026873768618,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ELECTRIFICADORA DEL META S.A. E.S.P.,2026-02-19,2026,2026-08-03,0.0,SI,413
5K7N,GD SEMILLA DE EL PASO IVA,CESAR,20250,EL PASO,Caribe,-73.7382619683179,9.683721170835586,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-02-19,2026,2026-08-03,0.0,SI,275
5K7O,GD SEMILLA DE EL PASO IIIA,CESAR,20250,EL PASO,Caribe,-73.7382619683179,9.683721170835586,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-02-19,2026,2026-08-03,0.0,SI,274
5L9T,GD PARQUE SOLAR TRONCAL,META,50313,GRANADA,Oriente,-73.76109098208737,3.4410026873768618,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ELECTRIFICADORA DEL META S.A. E.S.P.,2026-02-21,2026,2026-08-03,0.0,SI,414
5LAA,GD SEVILLANO RURAL II,MAGDALENA,47980,ZONA BANANERA,Caribe,-74.17798194509768,10.796331405554511,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2026-02-26,2026,2026-08-03,0.0,SI,406
5LON,GD MEISSA II,CÓRDOBA,23555,PLANETA RICA,Caribe,-75.68911038737392,8.181193052658834,0.96,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2026-03-19,2026,2026-08-03,0.0,SI,319
5LOO,GD SEVILLANO RURAL I,MAGDALENA,47980,ZONA BANANERA,Caribe,-74.17798194509768,10.796331405554511,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2026-03-02,2026,2026-08-03,0.0,SI,405
5LSN,GD CHIRIGUANA NORTE II,CESAR,20178,CHIRIGUANÁ,Caribe,-73.54798201163547,9.426660756061144,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-05-22,2026,2026-08-03,0.0,SI,265
5LSO,GD CHIRIGUANA NORTE IV,CESAR,20178,CHIRIGUANÁ,Caribe,-73.54798201163547,9.426660756061144,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,UNERGY ENERGY DIGITAL S.A.S E.S.P,2026-05-22,2026,2026-08-03,0.0,SI,266
5LT6,PLANTA FV DONA JUANA,CALDAS,17380,LA DORADA,Eje Cafetero,-74.72047678624584,5.410655327766446,4.3,SOLAR,RAD SOLAR,ND,NORMAL,OPERACIÓN,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,2026-07-02,2026,2026-08-03,0.0,SI,193
5LTA,GD ERCO GOLONDRINA I,SUCRE,70708,SAN MARCOS,Caribe,-75.17250267808815,8.589218973474024,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,PRUEBAS,ERCO GENERACION S.A.S. ESP,2026-07-29,2026,2026-08-03,0.0,SI,526
5LTB,GD ERCO ISIDORI,CESAR,20383,LA GLORIA,Caribe,-73.615842734481,8.588082789891736,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,ERCO GENERACION S.A.S. ESP,2026-03-12,2026,2026-08-03,0.0,SI,263
5MA4,GD GALILEO SOLAR,SUCRE,70215,COROZAL,Caribe,-75.23880115686353,9.16060259796556,0.999,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,OPERACIÓN,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2026-03-16,2026,2026-08-03,0.0,SI,512
